camera_fingerprint,test_data,test_img,pce_value
Agfa_Sensor505-x_0,Dresden_sample_dataset,Canon_Ixus55_0,-0.13354370975764537
Agfa_Sensor505-x_0,Dresden_sample_dataset,Canon_Ixus55_0,-2.080001943061223
Agfa_Sensor505-x_0,Dresden_sample_dataset,Canon_Ixus55_0,-0.027544039727806925
Agfa_Sensor505-x_0,Dresden_sample_dataset,Canon_Ixus55_0,0.46637039432576494
Agfa_Sensor505-x_0,Dresden_sample_dataset,Canon_Ixus55_0,-0.015366257644462412
Agfa_Sensor505-x_0,Dresden_sample_dataset,Canon_Ixus55_0,0.03773249227860161
Agfa_Sensor505-x_0,Dresden_sample_dataset,Canon_Ixus55_0,1.1574800444011137
Agfa_Sensor505-x_0,Dresden_sample_dataset,Canon_Ixus55_0,-0.060424943851386116
Agfa_Sensor505-x_0,Dresden_sample_dataset,Canon_Ixus55_0,0.04460919182359697
Agfa_Sensor505-x_0,Dresden_sample_dataset,Canon_Ixus55_0,-0.009155229068137516
Agfa_Sensor505-x_0,Dresden_sample_dataset,Canon_Ixus55_0,1.521251030080687
Agfa_Sensor505-x_0,Dresden_sample_dataset,Canon_Ixus55_0,-0.03955705909707881
Agfa_Sensor505-x_0,Dresden_sample_dataset,Canon_Ixus55_0,-5.000682650854387
Agfa_Sensor505-x_0,Dresden_sample_dataset,Canon_Ixus55_0,4.728520075485164
Agfa_Sensor505-x_0,Dresden_sample_dataset,Canon_Ixus55_0,-0.04665805136779965
Agfa_Sensor505-x_0,Dresden_sample_dataset,Canon_Ixus55_0,0.0003854269891857686
Agfa_Sensor505-x_0,Dresden_sample_dataset,Canon_Ixus55_0,0.34722795186135924
Agfa_Sensor505-x_0,Dresden_sample_dataset,FujiFilm_FinePixJ50_0,0.23189072075123743
Agfa_Sensor505-x_0,Dresden_sample_dataset,FujiFilm_FinePixJ50_0,0.01996825206837978
Agfa_Sensor505-x_0,Dresden_sample_dataset,FujiFilm_FinePixJ50_0,2.6055016835531726
