camera_fingerprint,test_data,test_img,pce_value
Canon_Ixus55_0,Dresden_sample_dataset,Casio_EX_Z150_0,-4.1479995957022275
Canon_Ixus55_0,Dresden_sample_dataset,Casio_EX_Z150_0,-0.0004920634496137242
Canon_Ixus55_0,Dresden_sample_dataset,Casio_EX_Z150_0,-3.2552002171092513
Canon_Ixus55_0,Dresden_sample_dataset,Casio_EX_Z150_0,1.0374443566415694
Canon_Ixus55_0,Dresden_sample_dataset,Casio_EX_Z150_0,0.5968274339813401
Canon_Ixus55_0,Dresden_sample_dataset,Casio_EX_Z150_0,5.1733488207893465
Canon_Ixus55_0,Dresden_sample_dataset,Casio_EX_Z150_0,0.16132264921498826
Canon_Ixus55_0,Dresden_sample_dataset,Casio_EX_Z150_0,-1.8724034631022577
Canon_Ixus55_0,Dresden_sample_dataset,Casio_EX_Z150_0,-0.16308029364389073
Canon_Ixus55_0,Dresden_sample_dataset,Casio_EX_Z150_0,0.0018172369645207797
Canon_Ixus55_0,Dresden_sample_dataset,Casio_EX_Z150_0,-1.2596311895629753
Canon_Ixus55_0,Dresden_sample_dataset,Casio_EX_Z150_0,-0.7508805597746186
Canon_Ixus55_0,Dresden_sample_dataset,Casio_EX_Z150_0,-1.000859408528484
Canon_Ixus55_0,Dresden_sample_dataset,Casio_EX_Z150_0,-3.692355250226537
Canon_Ixus55_0,Dresden_sample_dataset,Casio_EX_Z150_0,-0.42942240977375834
Canon_Ixus55_0,Dresden_sample_dataset,Casio_EX_Z150_0,-0.6908996025012749
Canon_Ixus55_0,Dresden_sample_dataset,Casio_EX_Z150_0,0.5209721973324036
Canon_Ixus55_0,Dresden_sample_dataset,Casio_EX_Z150_0,0.04451984836990524
Canon_Ixus55_0,Dresden_sample_dataset,Casio_EX_Z150_0,2.1530385254859765
Canon_Ixus55_0,Dresden_sample_dataset,Casio_EX_Z150_0,-0.02553515610129219
Canon_Ixus55_0,Dresden_sample_dataset,Agfa_Sensor530s_0,0.19121821820655194
Canon_Ixus55_0,Dresden_sample_dataset,Agfa_Sensor530s_0,1.9387272990931497
Canon_Ixus55_0,Dresden_sample_dataset,Agfa_Sensor530s_0,-0.007390691850092641
Canon_Ixus55_0,Dresden_sample_dataset,Agfa_Sensor530s_0,0.5912663689001713
Canon_Ixus55_0,Dresden_sample_dataset,Agfa_Sensor530s_0,-0.3026938775873194
Canon_Ixus55_0,Dresden_sample_dataset,Agfa_Sensor530s_0,-0.3387641492900405
Canon_Ixus55_0,Dresden_sample_dataset,Agfa_Sensor530s_0,0.49007436832550527
Canon_Ixus55_0,Dresden_sample_dataset,Agfa_Sensor530s_0,0.34899771526865153
Canon_Ixus55_0,Dresden_sample_dataset,Agfa_Sensor530s_0,-0.5805860468629054
