camera_fingerprint,test_data,test_img,pce_value
Agfa_DC-830i_0,Dresden_sample_dataset,Canon_Ixus55_0,-0.26255185135538966
Agfa_DC-830i_0,Dresden_sample_dataset,Canon_Ixus55_0,-0.0011442287608508209
Agfa_DC-830i_0,Dresden_sample_dataset,Canon_Ixus55_0,-3.798515494065315
Agfa_DC-830i_0,Dresden_sample_dataset,Canon_Ixus55_0,1.3037161407345663
Agfa_DC-830i_0,Dresden_sample_dataset,Canon_Ixus55_0,-0.06431915494007111
Agfa_DC-830i_0,Dresden_sample_dataset,Canon_Ixus55_0,-0.2727503526924172
Agfa_DC-830i_0,Dresden_sample_dataset,Canon_Ixus55_0,0.6000644807734227
Agfa_DC-830i_0,Dresden_sample_dataset,Canon_Ixus55_0,6.53346225219209
Agfa_DC-830i_0,Dresden_sample_dataset,Canon_Ixus55_0,-2.151196777433107
Agfa_DC-830i_0,Dresden_sample_dataset,Canon_Ixus55_0,0.007387436462556195
Agfa_DC-830i_0,Dresden_sample_dataset,Canon_Ixus55_0,0.5860897162741489
Agfa_DC-830i_0,Dresden_sample_dataset,Canon_Ixus55_0,-0.2692416635882532
Agfa_DC-830i_0,Dresden_sample_dataset,Canon_Ixus55_0,2.8797076014923375
Agfa_DC-830i_0,Dresden_sample_dataset,FujiFilm_FinePixJ50_0,-0.6971789830567843
Agfa_DC-830i_0,Dresden_sample_dataset,FujiFilm_FinePixJ50_0,-0.30100755495709336
Agfa_DC-830i_0,Dresden_sample_dataset,FujiFilm_FinePixJ50_0,-0.08265524042885211
Agfa_DC-830i_0,Dresden_sample_dataset,FujiFilm_FinePixJ50_0,0.009107652412846876
Agfa_DC-830i_0,Dresden_sample_dataset,FujiFilm_FinePixJ50_0,-0.136557075092317
Agfa_DC-830i_0,Dresden_sample_dataset,FujiFilm_FinePixJ50_0,-0.06191925216252752
Agfa_DC-830i_0,Dresden_sample_dataset,FujiFilm_FinePixJ50_0,-1.7087061478658463
Agfa_DC-830i_0,Dresden_sample_dataset,FujiFilm_FinePixJ50_0,-0.0627890961350674
Agfa_DC-830i_0,Dresden_sample_dataset,FujiFilm_FinePixJ50_0,0.39114901865187035
Agfa_DC-830i_0,Dresden_sample_dataset,FujiFilm_FinePixJ50_0,0.6959537106878854
Agfa_DC-830i_0,Dresden_sample_dataset,FujiFilm_FinePixJ50_0,0.3288542801216372
Agfa_DC-830i_0,Dresden_sample_dataset,FujiFilm_FinePixJ50_0,0.8613737124501738
Agfa_DC-830i_0,Dresden_sample_dataset,FujiFilm_FinePixJ50_0,-0.7427233854682602
Agfa_DC-830i_0,Dresden_sample_dataset,FujiFilm_FinePixJ50_0,-4.319886503403017
Agfa_DC-830i_0,Dresden_sample_dataset,FujiFilm_FinePixJ50_0,0.13393748734449065
Agfa_DC-830i_0,Dresden_sample_dataset,FujiFilm_FinePixJ50_0,-2.823243842246867
Agfa_DC-830i_0,Dresden_sample_dataset,FujiFilm_FinePixJ50_0,1.3399855917611427
Agfa_DC-830i_0,Dresden_sample_dataset,FujiFilm_FinePixJ50_0,-0.9103529751918885
Agfa_DC-830i_0,Dresden_sample_dataset,FujiFilm_FinePixJ50_0,3.469123380095505
Agfa_DC-830i_0,Dresden_sample_dataset,FujiFilm_FinePixJ50_0,-0.8066694228723799
Agfa_DC-830i_0,Dresden_sample_dataset,Agfa_DC-504_0,-10.85650262005909
